Acc_x	Acc_y	Acc_z	Time	Total secs	
0.593994	0.187988	2.06299	04:03:48.160	14628	
-0.25	0.5	-0.625	04:03:48.200	14628	
0.218994	0.280762	0.312988	04:03:48.240	14628	
0.468994	-0.25	2.59497	04:03:48.280	14628	
0.718994	-0.0939941	2.12598	04:03:48.320	14628	
0.405762	0.312988	-0.437988	04:03:48.360	14628	
0.187988	0.375	0.812988	04:03:48.400	14628	
0.562988	-0.343994	2.12598	04:03:48.440	14628	
0.562988	-0.155762	1.68799	04:03:48.480	14628	
0.405762	0.468994	0	04:03:48.520	14628	
0.0939941	0.530762	0.5	04:03:48.560	14628	
0.593994	-0.0629883	1.96899	04:03:48.600	14628	
0.437988	-0.187988	1.31299	04:03:48.640	14628	
0.125	0.312988	-0.218994	04:03:48.680	14628	
0.280762	0.312988	0.468994	04:03:48.720	14628	
0.468994	-0.375	1.90698	04:03:48.760	14628	
0.718994	0.155762	1.18799	04:03:48.800	14628	
0.25	0.280762	-0.25	04:03:48.840	14628	
0.0939941	0.0629883	0.343994	04:03:48.880	14628	
0.0939941	-0.25	1.71899	04:03:48.920	14628	
0.530762	0.75	2.03198	04:03:48.960	14628	
-0.218994	0.0629883	0.125	04:03:49.000	14629	
-0.0297852	-0.122803	0.428955	04:03:49.040	14629	
0.0478516	-0.0349121	1.03882	04:03:49.080	14629	
0.525879	0.202881	1.7019	04:03:49.120	14629	
0.000976562	-0.289795	0.605957	04:03:49.160	14629	
-0.0559082	0.205811	0.343994	04:03:49.200	14629	
0.403809	0.330811	0.740967	04:03:49.240	14629	
0.532959	0.0239258	1.79883	04:03:49.280	14629	
0.264893	-0.0358887	0.831787	04:03:49.320	14629	
0.109863	0.218994	0.0998535	04:03:49.360	14629	
0.399902	-0.0307617	0.912842	04:03:49.400	14629	
0.37793	-0.227783	1.48999	04:03:49.440	14629	
-0.0578613	0.0749512	0.852783	04:03:49.480	14629	
0.072998	0.0749512	0.202881	04:03:49.520	14629	
0.224854	-0.139893	1.00977	04:03:49.560	14629	
0.362793	0.105957	1.82593	04:03:49.600	14629	
-0.179932	-0.0759277	1.0979	04:03:49.640	14629	
0.0539551	0.00585938	0.348877	04:03:49.680	14629	
0.658936	0.24585	0.690918	04:03:49.720	14629	
0.733887	0.162842	1.63599	04:03:49.760	14629	
0.443848	-0.125	1.2998	04:03:49.800	14629	
0.0078125	0.36377	0.132812	04:03:49.840	14629	
0.37793	0.0559082	0.652832	04:03:49.880	14629	
0.609863	-0.0288086	1.55493	04:03:49.920	14629	
0.468994	0.125	1.43799	04:03:49.960	14629	
-0.0307617	0.562988	-0.0939941	04:03:50.000	14630	
0.405762	0.125	0.405762	04:03:50.040	14630	
0.312988	-0.312988	2.15698	04:03:50.080	14630	
0.530762	0.530762	1.75098	04:03:50.120	14630	
-0.0629883	0.343994	0	04:03:50.160	14630	
0.218994	-0.218994	0.437988	04:03:50.200	14630	
0.0629883	-0.405762	1.56299	04:03:50.240	14630	
0.312988	0.343994	1.90698	04:03:50.280	14630	
-0.125	0	0	04:03:50.320	14630	
0.218994	0	0.312988	04:03:50.360	14630	
0.218994	0	0.718994	04:03:50.400	14630	
0.530762	0.468994	2.06299	04:03:50.440	14630	
-0.405762	-0.375	0.468994	04:03:50.480	14630	
-0.0939941	0.0307617	0.125	04:03:50.520	14630	
0.625	0.187988	1.06299	04:03:50.560	14630	
0.437988	0.530762	1.87598	04:03:50.600	14630	
0	-0.562988	0.843994	04:03:50.640	14630	
-0.0307617	0.0939941	0.125	04:03:50.680	14630	
0.5	0.593994	0.375	04:03:50.720	14630	
0.562988	0.0629883	1.75098	04:03:50.760	14630	
0.625	-0.218994	1.03198	04:03:50.800	14630	
0.218994	0.5	-0.0939941	04:03:50.840	14630	
0.312988	0.25	0.312988	04:03:50.880	14630	
0.468994	-0.530762	2.50098	04:03:50.920	14630	
0.468994	0.312988	1.43799	04:03:50.960	14630	
-0.0307617	0.405762	-0.312988	04:03:51.000	14631	
0.224854	0.304932	0.442871	04:03:51.040	14631	
0.384766	-0.552979	2.03784	04:03:51.080	14631	
0.443848	0.292969	1.56299	04:03:51.120	14631	
0.0307617	0.299805	0.267822	04:03:51.160	14631	
0.212891	-0.168945	1.00684	04:03:51.200	14631	
0.832764	-0.288818	2.25195	04:03:51.240	14631	
0.35083	0.324951	1.51782	04:03:51.280	14631	
0.0187988	0.267822	0.0449219	04:03:51.320	14631	
0.214844	-0.250977	1.05884	04:03:51.360	14631	
0.412842	-0.180908	2.00684	04:03:51.400	14631	
0.317871	0.247803	0.834961	04:03:51.440	14631	
0.22998	0.154785	-0.00976562	04:03:51.480	14631	
0.359863	-0.0239258	0.737793	04:03:51.520	14631	
0.462891	0.288818	1.71289	04:03:51.560	14631	
0.230957	-0.00585938	1.07495	04:03:51.600	14631	
0.0908203	-0.0888672	0.334961	04:03:51.640	14631	
0.10376	-0.00292969	0.801758	04:03:51.680	14631	
0.453857	0.297852	1.66187	04:03:51.720	14631	
0.260986	-0.155762	0.932861	04:03:51.760	14631	
0.00585938	-0.0939941	0.224854	04:03:51.800	14631	
0.178955	0.125977	0.833984	04:03:51.840	14631	
0.575928	0.23877	1.68384	04:03:51.880	14631	
0.10791	-0.0378418	1.40796	04:03:51.920	14631	
0.0629883	0.312988	-0.0629883	04:03:51.960	14631	
0.468994	0.312988	0.312988	04:03:52.000	14632	
0.562988	-0.0307617	1.90698	04:03:52.040	14632	
0.75	-0.0307617	1.31299	04:03:52.080	14632	
0.218994	0.155762	-0.312988	04:03:52.120	14632	
0.218994	0.25	0.655762	04:03:52.160	14632	
1.25	-0.125	1.87598	04:03:52.200	14632	
0.312988	-0.375	1.68799	04:03:52.240	14632	
0.0939941	0.75	0	04:03:52.280	14632	
0.75	0.343994	1.15698	04:03:52.320	14632	
0.625	0.125	2.18799	04:03:52.360	14632	
0.343994	-0.343994	1.65698	04:03:52.400	14632	
-0.0307617	0.280762	0.0629883	04:03:52.440	14632	
0.843994	0.343994	0.968994	04:03:52.480	14632	
0.405762	0.155762	2.28198	04:03:52.520	14632	
-0.25	-0.687988	1.25	04:03:52.560	14632	
-0.0939941	0.125	0.0307617	04:03:52.600	14632	
1.09399	0.0629883	0.875	04:03:52.640	14632	
0.218994	0.625	2.62598	04:03:52.680	14632	
-0.75	-0.687988	0.625	04:03:52.720	14632	
0.25	0.280762	0	04:03:52.760	14632	
1.25	-0.0307617	0.937988	04:03:52.800	14632	
-0.0629883	0.781982	2.56299	04:03:52.840	14632	
-0.280762	-0.125	0.187988	04:03:52.880	14632	
0.593994	0.343994	0.0939941	04:03:52.920	14632	
0.155762	-0.218994	1.62598	04:03:52.960	14632	
0.562988	0.593994	2.46997	04:03:53.000	14633	
-0.438965	-0.269775	0.133789	04:03:53.040	14633	
0.313965	-0.0229492	0.458984	04:03:53.080	14633	
0.638916	-0.145996	1.8418	04:03:53.120	14633	
0.255859	0.703857	1.86694	04:03:53.160	14633	
0.105957	-0.0559082	-0.130859	04:03:53.200	14633	
0.0388184	-0.200928	0.803955	04:03:53.240	14633	
0.175781	0.0148926	1.70581	04:03:53.280	14633	
0.22876	0.647949	1.63281	04:03:53.320	14633	
-0.0788574	0.0649414	0.333984	04:03:53.360	14633	
0.280762	-0.162842	1.1438	04:03:53.400	14633	
0.36377	-0.277832	1.83179	04:03:53.440	14633	
0.22876	-0.0249023	1.16187	04:03:53.480	14633	
0.163818	-0.268799	0.754883	04:03:53.520	14633	
0.395996	-0.220947	1.08496	04:03:53.560	14633	
0.362793	-0.255859	1.41895	04:03:53.600	14633	
0.392822	-0.0639648	1.49194	04:03:53.640	14633	
0.139893	0.327881	0.23584	04:03:53.680	14633	
0.0898438	0.0778809	-0.0288086	04:03:53.720	14633	
0.219971	-0.655762	1.73291	04:03:53.760	14633	
0.5	-0.368896	1.3999	04:03:53.800	14633	
0.115967	0.11792	-0.150879	04:03:53.840	14633	
0.11377	0.159912	0.418945	04:03:53.880	14633	
0.527832	-0.332764	1.88281	04:03:53.920	14633	
0.530762	0.0307617	1.46899	04:03:53.960	14633	
0.312988	0.530762	-0.280762	04:03:54.000	14634	
0.187988	0.218994	0.280762	04:03:54.039	14634	
0.218994	-0.655762	2.46997	04:03:54.080	14634	
0.343994	0.405762	1.59399	04:03:54.120	14634	
-0.0629883	0.5	-0.280762	04:03:54.160	14634	
0.187988	0.280762	0.405762	04:03:54.200	14634	
0.5	-0.437988	2.09399	04:03:54.240	14634	
0.530762	0	1.5	04:03:54.280	14634	
0.530762	0	1.5	04:03:54.319	14634	
0.155762	0.312988	-0.312988	04:03:54.360	14634	
0	0.0939941	0.25	04:03:54.400	14634	
0.312988	-0.437988	1.71899	04:03:54.440	14634	
0.5	0.5	1.93799	04:03:54.479	14634	
0.0307617	0.25	-0.25	04:03:54.520	14634	
0	0.0629883	0.312988	04:03:54.560	14634	
-0.0629883	-0.781982	2.25098	04:03:54.599	14634	
0.468994	0.343994	1.87598	04:03:54.640	14634	
-0.25	0.375	-0.218994	04:03:54.680	14634	
0.25	0.0629883	0.375	04:03:54.720	14634	
0.562988	-0.5	1.43799	04:03:54.759	14634	
0.155762	0.687988	2.21899	04:03:54.800	14634	
-0.125	0	0.155762	04:03:54.840	14634	
0.125	-0.0307617	0.5	04:03:54.879	14634	
0.625	-0.437988	1.09399	04:03:54.920	14634	
0.187988	0.437988	2.09399	04:03:54.960	14634	
-0.0629883	-0.312988	0.530762	04:03:55.000	14635	
-0.0788574	-0.00488281	0.570801	04:03:55.039	14635	
0.153809	0.0429688	1.8208	04:03:55.080	14635	
0.37085	0.375977	1.73779	04:03:55.120	14635	
-0.0078125	-0.2229	0.25293	04:03:55.160	14635	
-0.255859	-0.0307617	0.362793	04:03:55.200	14635	
-0.0158691	0.0739746	1.15381	04:03:55.240	14635	
0.318848	-0.0578613	1.08276	04:03:55.280	14635	
-0.00976562	0.0498047	0.255859	04:03:55.319	14635	
-0.0209961	0.308838	0.165771	04:03:55.360	14635	
0.580811	0.0939941	1.56885	04:03:55.400	14635	
0.305908	-0.160889	1.13696	04:03:55.440	14635	
0.129883	0.172852	-0.198975	04:03:55.479	14635	
0.299805	0.150879	0.555908	04:03:55.520	14635	
0.0598145	-0.643799	1.86182	04:03:55.560	14635	
0.349854	0.0129395	1.18799	04:03:55.600	14635	
-0.118896	0.332764	-0.0739746	04:03:55.640	14635	
0.36499	-0.150879	0.904785	04:03:55.680	14635	
0.459961	-0.214844	1.93286	04:03:55.720	14635	
0.168945	0.122803	0.793945	04:03:55.759	14635	
0.0559082	0.0439453	0.287842	04:03:55.800	14635	
0.2229	-0.202881	1.60596	04:03:55.840	14635	
0.264893	0.257812	1.93579	04:03:55.880	14635	
0.0397949	0.305908	0.220947	04:03:55.920	14635	
0.125	0.0307617	0.343994	04:03:55.960	14635	
0.218994	-0.437988	1.375	04:03:56.000	14636	
0.468994	0.530762	2.09399	04:03:56.039	14636	
-0.405762	-0.0307617	0.312988	04:03:56.080	14636	
0.0629883	0.155762	0.125	04:03:56.120	14636	
0.530762	0.0307617	0.781982	04:03:56.160	14636	
0.468994	0.312988	2.03198	04:03:56.200	14636	
-0.0307617	-0.343994	0.625	04:03:56.240	14636	
-0.0307617	0.0629883	0.125	04:03:56.280	14636	
0.375	0.187988	0.405762	04:03:56.320	14636	
0.625	0.0939941	1.93799	04:03:56.360	14636	
0.125	-0.593994	1	04:03:56.400	14636	
-0.312988	0.218994	0.0307617	04:03:56.440	14636	
0.530762	0.437988	0.155762	04:03:56.479	14636	
0.218994	0.0307617	1.93799	04:03:56.520	14636	
0.312988	-0.280762	1.28198	04:03:56.560	14636	
0.0629883	0.218994	-0.218994	04:03:56.600	14636	
0.375	0.0307617	0.312988	04:03:56.640	14636	
0.0939941	-0.375	1.75098	04:03:56.680	14636	
0.562988	0.437988	1.53198	04:03:56.720	14636	
0.0629883	0.343994	-0.218994	04:03:56.759	14636	
0.0939941	0.0939941	0.25	04:03:56.800	14636	
0.0629883	-0.5	1.56299	04:03:56.840	14636	
0.405762	0.530762	1.93799	04:03:56.880	14636	
-0.0307617	-0.125	0.0629883	04:03:56.920	14636	
0.0307617	0.125	0.343994	04:03:56.960	14636	
0.468994	0	0.968994	04:03:57.000	14637	
0.22583	0.409912	2.35693	04:03:57.039	14637	
-0.318848	-0.227783	0.388916	04:03:57.080	14637	
-0.00878906	0.0349121	0.250977	04:03:57.120	14637	
0.190918	0.142822	0.97876	04:03:57.160	14637	
0.324951	0.362793	1.98779	04:03:57.200	14637	
0.0197754	-0.302979	0.449951	04:03:57.240	14637	
-0.21582	0.0639648	0.303955	04:03:57.280	14637	
0.230957	0.105957	1.19385	04:03:57.320	14637	
0.543945	0.204834	1.54395	04:03:57.360	14637	
0.130859	-0.199951	0.555908	04:03:57.400	14637	
0.0458984	0.185791	0.234863	04:03:57.440	14637	
0.47876	0.223877	1.19995	04:03:57.479	14637	
0.36499	-0.133789	1.63892	04:03:57.520	14637	
0.0549316	-0.098877	0.500977	04:03:57.560	14637	
0.187988	0.224854	0.218994	04:03:57.600	14637	
0.212891	0.032959	1.58691	04:03:57.640	14637	
0.304932	-0.337891	1.31494	04:03:57.680	14637	
-0.0529785	-0.0549316	0.154785	04:03:57.720	14637	
